	age	household_position	household_size	prev_residence_place	citizenship	country_birth	edu_level	economic_status	cur_eco_activity	Marital_status
16541	8	1122	125	1	1	1	3	111	131	2
16542	9	1122	114	1	1	1	4	111	136	2
16543	5	1110	125	1	1	1	3	112	131	1
16544	10	1122	114	1	1	1	2	111	132	2
16545	8	1140	113	1	1	1	5	111	138	4
16546	9	1122	125	1	1	1	2	120	111	2
16547	11	1121	112	1	1	1	3	111	131	2
16548	10	1122	125	1	1	1	2	111	135	2
16549	11	1122	114	1	1	1	2	111	124	2
16550	11	1121	112	1	1	1	4	111	139	2
16551	5	1131	112	1	1	1	2	111	131	1
16552	12	1121	112	1	1	1	5	111	137	2
16553	8	1122	114	1	1	1	5	111	135	2
16554	5	1110	125	1	1	1	4	111	124	1
16555	11	1122	125	1	1	1	4	111	131	2
16556	7	1131	112	1	1	1	3	111	131	1
16557	8	1210	111	1	1	1	4	111	133	4
16558	7	1131	112	1	1	1	5	111	138	1
16559	6	1210	111	1	1	1	4	111	133	1
16560	9	1122	114	1	1	1	3	111	134	2
16561	5	1110	125	1	1	1	3	112	131	1
16562	4	1110	125	1	1	1	2	112	132	1
16563	7	1210	111	1	1	1	3	111	137	1
16564	7	1132	114	1	1	1	3	111	136	4
16565	7	1140	112	1	1	1	5	111	138	4
16566	4	1110	125	1	1	1	2	111	135	1
16567	11	1131	112	1	1	3	5	111	136	4
16568	4	1110	114	1	1	1	3	112	131	1
16569	9	1122	125	1	1	3	1	111	135	2
16570	12	1121	112	1	1	1	5	111	136	2
16571	9	1140	113	1	1	1	2	111	138	4
16572	7	1131	112	1	1	1	5	111	122	1
16573	7	1131	112	2	1	1	5	111	138	1
16574	6	1210	111	1	1	1	5	111	135	1
16575	8	1122	114	1	1	1	3	111	137	2
16576	9	1122	114	1	1	1	5	111	137	2
16577	6	1110	114	1	1	1	3	111	135	1
16578	5	1131	112	1	1	1	2	111	135	1
16579	9	1121	112	1	1	3	3	111	122	2
16580	5	1110	114	1	1	1	2	111	131	1
16581	11	1122	113	1	1	1	2	111	136	2
16582	11	1122	125	1	1	1	2	111	133	2
16583	8	1122	114	1	1	1	5	111	111	2
16584	5	1131	112	1	1	1	5	112	133	1
16585	6	1132	113	1	1	1	5	111	122	1
16586	12	1122	114	1	1	1	2	111	135	2
16587	5	1131	112	1	1	1	3	111	122	1
16588	5	1210	111	1	1	1	3	111	135	1
16589	10	1131	112	1	1	1	3	120	111	4
16590	5	1110	114	1	1	1	2	111	131	1
16591	8	1122	114	1	1	1	5	111	138	2
16592	7	1121	112	1	1	1	3	111	137	2
16593	8	1122	125	1	1	1	1	111	132	2
16594	10	1210	111	1	1	1	5	111	138	1
16595	4	1110	113	1	1	2	2	112	131	1
16596	5	1110	113	1	1	1	5	111	135	1
16597	10	1122	125	1	1	1	2	120	111	2
16598	14	1220	112	1	1	1	2	120	111	1
16599	6	1210	111	1	1	1	5	111	122	1
16600	7	1122	114	1	1	1	3	111	135	2
16601	10	1122	113	1	1	1	3	111	135	2
16602	7	1122	114	1	1	1	1	111	133	2
16603	11	1122	113	1	1	1	3	120	135	2
16604	9	1122	114	1	1	1	3	111	133	2
16605	5	1110	113	1	1	1	3	111	122	1
16606	11	1122	114	1	1	1	3	111	137	2
16607	9	1122	125	1	1	1	5	111	138	2
16608	10	1121	112	1	1	1	1	111	135	2
16609	9	1122	125	1	1	1	3	111	135	2
16610	7	1122	114	1	1	1	3	111	133	2
16611	8	1122	114	1	1	1	4	111	138	2
16612	9	1210	111	1	1	1	5	111	134	2
16613	9	1122	114	1	1	3	2	111	133	2
16614	12	1121	112	1	1	1	2	120	111	2
16615	4	1110	113	1	1	1	3	112	138	1
16616	6	1210	111	1	1	1	5	111	133	1
16617	10	1122	113	1	1	3	5	111	138	2
16618	6	1122	114	1	1	1	3	111	131	2
16619	7	1210	111	1	1	1	5	111	122	1
16620	10	1122	114	1	1	1	0	111	124	2
16621	7	1122	113	1	1	1	3	120	111	2
16622	8	1122	114	1	1	1	3	111	136	2
16623	8	1122	125	1	1	1	5	111	137	2
16624	8	1122	114	1	1	1	3	111	135	2
16625	9	1122	126	1	1	3	3	111	133	2
16626	4	1110	113	1	1	1	2	112	131	1
16627	10	1122	125	1	1	1	5	111	137	2
16628	10	1122	113	1	1	1	5	111	137	2
16629	13	1121	112	1	2	2	1	111	122	2
16630	6	1121	112	1	1	3	2	111	135	2
16631	4	1110	113	1	1	1	2	111	138	1
16632	8	1122	125	1	1	1	1	111	135	2
16633	11	1210	111	1	1	1	1	111	135	4
16634	8	1132	114	2	1	1	3	111	122	4
16635	9	1122	114	1	1	3	2	111	136	2
16636	9	1122	114	1	1	1	3	120	124	2
16637	11	1121	112	1	1	1	5	111	137	2
16638	8	1122	113	1	1	1	1	120	131	2
16639	12	1131	112	1	1	1	2	111	138	4
16640	7	1122	113	1	1	1	5	111	134	2
16641	10	1121	112	1	1	1	3	111	135	2
16642	11	1121	112	1	1	2	3	111	131	2
16643	6	1121	112	1	1	1	5	111	136	2
16644	8	1140	113	1	1	1	3	111	133	3
16645	8	1210	111	1	1	1	2	111	133	4
16646	12	1131	112	1	1	1	1	111	132	4
16647	7	1122	114	1	1	1	2	111	135	2
16648	10	1122	126	1	1	1	5	111	137	2
16649	8	1122	114	1	1	1	2	111	132	2
16650	7	1122	126	1	1	3	3	111	132	2
16651	9	1122	113	1	1	1	1	111	135	2
16652	14	1122	114	1	1	1	2	120	111	2
16653	8	1210	111	1	1	1	3	111	122	4
16654	6	1110	112	1	1	1	5	111	135	1
16655	4	1110	114	1	1	1	3	112	135	1
16656	10	1122	125	1	1	1	4	111	124	2
16657	9	1122	125	1	1	1	5	111	135	2
16658	6	1210	111	1	1	1	5	111	133	1
16659	10	1121	112	1	1	1	2	111	137	2
16660	6	1122	113	1	1	1	2	111	131	2
16661	6	1220	113	1	1	1	5	111	135	1
16662	5	1131	112	1	1	1	4	112	138	1
16663	7	1131	112	1	1	1	2	111	133	1
16664	8	1122	114	1	1	1	3	120	131	2
16665	9	1131	112	1	1	1	3	111	133	1
16666	5	1210	111	1	1	1	2	112	135	1
16667	10	1122	113	1	1	1	2	111	137	2
16668	11	1122	113	1	1	1	2	111	138	2
16669	8	1121	112	1	1	1	3	111	133	2
16670	11	1122	113	1	1	1	2	111	122	2
16671	6	1210	111	1	1	1	3	111	131	1
16672	10	1122	113	1	1	1	2	111	138	2
16673	4	1110	114	1	1	1	2	112	131	1
16674	10	1122	114	1	1	1	2	111	131	2
16675	12	1140	112	1	1	1	2	111	139	4
16676	8	1210	111	1	1	1	3	111	131	1
16677	13	1210	111	1	1	1	3	111	122	4
16678	6	1210	111	1	1	1	5	111	131	1
16679	5	1110	113	1	1	1	2	111	135	1
16680	9	1122	113	1	1	1	2	120	135	2
16681	9	1122	125	1	1	1	3	120	111	2
16682	9	1122	126	1	1	1	5	111	137	2
16683	6	1210	111	1	1	1	5	111	138	1
16684	10	1210	111	2	1	1	5	111	131	1
16685	9	1210	111	1	1	1	3	111	122	1
16686	4	1110	114	1	1	1	2	112	135	1
16687	6	1110	112	1	1	1	3	111	135	1
16688	6	1121	112	1	2	2	3	111	135	2
16689	11	1210	111	1	1	1	4	120	135	2
16690	6	1210	111	1	1	1	5	111	138	1
16691	11	1121	112	1	1	1	3	111	133	2
16692	9	1122	114	1	1	1	5	111	138	2
16693	4	1110	126	1	1	1	2	111	131	1
16694	9	1210	111	1	1	1	2	111	137	1
16695	11	1121	112	1	1	1	2	111	131	2
16696	4	1110	125	1	1	1	3	112	131	1
16697	8	1122	125	1	1	1	2	120	134	2
16698	11	1122	113	1	1	1	5	111	139	2
16699	5	1110	125	1	1	1	3	112	135	1
16700	7	1132	113	1	1	1	2	111	134	4
16701	4	1110	113	1	1	1	3	112	131	1
16702	10	1140	113	1	1	1	1	111	135	4
16703	8	1122	125	1	1	1	5	111	122	2
16704	9	1122	125	1	1	1	2	111	131	2
16705	11	1122	113	1	1	1	5	111	131	2
16706	8	1122	114	1	1	1	2	111	122	2
16707	10	1132	113	1	1	1	5	111	137	1
16708	11	1210	111	1	1	1	3	111	122	1
16709	11	1122	113	1	1	1	5	111	138	2
16710	10	1210	111	1	1	1	3	111	136	2
16711	10	1140	113	1	1	1	5	111	137	4
16712	8	1122	114	1	1	1	3	111	122	2
16713	8	1122	114	1	1	1	3	111	131	2
16714	8	1132	113	1	1	1	2	111	133	1
16715	9	1122	114	1	1	1	3	111	122	2
16716	7	1122	114	1	1	1	5	111	133	2
16717	5	1110	114	1	1	1	3	112	135	1
16718	9	1122	114	1	1	1	3	111	136	2
16719	10	1122	125	1	1	1	3	111	139	2
16720	8	1122	114	1	1	1	5	111	137	2
16721	4	1220	113	2	1	1	3	112	132	1
16722	10	1122	125	1	1	1	4	111	122	2
16723	9	1122	114	1	1	2	5	111	135	2
16724	8	1122	125	1	1	1	3	111	135	2
16725	9	1122	126	1	1	1	5	111	137	2
16726	9	1122	113	1	1	1	5	111	137	2
16727	10	1122	125	1	1	1	2	111	135	2
16728	10	1210	111	1	1	1	3	111	122	4
16729	5	1210	111	1	1	2	3	112	135	1
16730	8	1122	113	1	1	1	3	111	134	2
16731	8	1122	125	1	1	1	5	111	122	2
16732	10	1122	114	1	1	1	3	111	138	2
16733	9	1140	112	1	1	1	4	111	135	4
16734	7	1132	114	1	1	2	1	111	135	1
16735	9	1210	111	1	1	1	5	111	137	1
16736	9	1121	112	1	1	1	5	111	124	2
16737	7	1122	114	1	1	1	3	111	138	2
16738	11	1122	113	1	1	1	2	111	137	2
16739	5	1131	112	1	1	1	3	111	133	1
16740	9	1122	114	1	1	1	3	111	131	2
16741	9	1121	112	1	1	1	4	111	138	2
16742	12	1121	113	1	1	1	3	111	133	2
16743	12	1131	112	1	1	1	5	111	131	4
16744	10	1122	114	1	1	1	5	111	136	2
16745	5	1110	125	1	1	1	3	112	131	1
16746	7	1110	113	1	1	1	2	111	131	1
16747	6	1131	112	1	1	1	3	111	132	1
16748	8	1122	114	1	1	1	5	111	136	2
16749	8	1121	112	1	1	1	2	111	138	2
16750	13	1210	111	1	1	1	2	111	139	3
16751	6	1110	113	1	1	1	2	111	135	1
16752	9	1122	114	1	1	1	3	111	122	2
16753	8	1140	112	1	1	1	3	111	138	4
16754	4	1110	126	1	1	3	1	112	131	1
16755	10	1122	114	1	1	1	5	111	136	2
16756	6	1122	113	1	1	1	2	111	138	2
16757	12	1121	112	1	1	1	5	111	137	2
16758	5	1110	114	1	1	1	5	111	138	1
16759	7	1121	112	1	1	3	3	111	133	2
16760	8	1210	111	1	1	1	5	111	137	1
16761	6	1121	125	1	1	1	3	111	138	2
16762	11	1121	112	1	1	1	2	111	138	2
16763	7	1122	125	1	1	3	1	111	135	2
16764	9	1121	112	1	1	1	2	111	138	2
16765	4	1110	114	1	1	1	1	112	135	1
16766	4	1110	114	1	1	1	3	112	131	1
16767	6	1210	111	1	1	1	3	111	132	1
16768	8	1122	114	1	1	1	5	111	136	2
16769	13	1121	112	1	1	1	3	111	122	2
16770	10	1122	114	1	1	1	3	111	124	2
16771	7	1122	113	1	1	1	3	111	136	2
16772	11	1122	114	1	1	1	2	111	135	2
16773	9	1122	114	1	1	1	2	111	134	2
16774	12	1210	111	1	1	1	4	111	138	3
16775	5	1110	114	1	1	3	2	112	131	1
16776	7	1122	125	1	1	1	3	111	138	2
16777	4	1210	111	1	1	1	2	112	138	1
16778	10	1122	125	1	1	1	2	111	122	2
16779	6	1110	125	1	1	3	5	112	131	1
16780	12	1131	112	1	1	1	2	120	131	4
16781	8	1140	113	1	1	1	1	111	133	4
16782	11	1210	111	1	1	1	2	111	135	4
16783	7	1122	113	1	1	2	3	111	135	2
16784	9	1122	114	1	1	1	2	111	133	2
16785	7	1131	112	1	1	1	5	111	122	4
16786	7	1121	112	1	1	1	5	120	131	2
16787	8	1122	114	1	1	1	5	111	136	2
16788	8	1122	125	1	1	1	5	111	138	2
16789	6	1210	111	1	1	1	5	111	138	1
16790	7	1210	111	1	1	1	5	111	135	1
16791	12	1121	112	1	1	1	5	111	135	2
16792	12	1122	113	1	1	1	3	111	132	2
16793	11	1122	113	1	1	1	2	111	131	2
16794	10	1122	113	1	1	2	1	120	132	2
16795	6	1210	111	1	1	1	5	111	138	1
16796	12	1121	112	1	1	1	2	120	135	2
16797	5	1110	113	1	1	1	3	111	136	1
16798	8	1140	113	1	1	1	3	111	136	4
16799	8	1121	112	1	1	1	3	111	139	2
16800	5	1110	112	1	1	1	2	112	135	1
16801	8	1122	114	2	1	1	5	111	138	2
16802	9	1122	114	1	1	3	5	111	137	2
16803	8	1122	125	1	1	1	5	111	135	2
16804	4	1110	125	1	1	1	2	112	135	1
16805	9	1122	113	1	1	1	2	111	111	2
16806	4	1110	113	1	1	1	1	112	131	1
16807	7	1122	114	1	1	1	3	111	133	2
16808	8	1131	112	2	1	1	5	111	133	1
16809	9	1121	112	1	1	1	5	111	137	2
16810	7	1131	112	1	1	1	5	111	137	1
16811	8	1132	114	1	1	1	3	111	136	1
16812	11	1122	114	1	1	3	5	111	137	2
16813	8	1122	113	1	1	1	5	111	137	2
16814	6	1122	113	1	1	1	3	111	134	2
16815	8	1122	113	1	2	1	5	111	133	2
16816	5	1210	111	1	1	1	3	112	132	1
16817	11	1122	113	1	1	1	3	111	135	2
16818	9	1122	114	1	1	1	3	111	135	2
16819	5	1131	112	1	1	1	2	111	135	1
16820	4	1110	125	1	1	1	3	111	139	1
16821	7	1121	112	1	1	1	3	111	136	2
16822	5	1121	112	1	1	1	2	111	131	2
16823	9	1122	114	1	1	1	5	111	136	2
16824	8	1122	114	1	1	1	2	111	139	2
16825	5	1110	113	1	1	1	3	111	131	1
16826	12	1121	112	1	1	1	2	111	136	2
16827	8	1121	112	1	1	1	5	111	122	2
16828	7	1122	114	1	1	1	2	111	131	2
16829	5	1110	112	1	1	1	1	111	135	1
16830	8	1132	114	1	1	1	5	111	137	1
16831	10	1140	114	1	1	3	2	111	135	1
16832	7	1210	111	1	1	1	3	111	124	1
16833	12	1121	112	1	1	1	2	111	136	2
16834	7	1110	113	1	1	1	2	111	131	1
16835	10	1122	114	1	1	1	2	111	136	2
16836	7	1131	112	1	1	1	5	111	137	1
16837	12	1122	113	1	1	1	1	111	137	2
16838	4	1110	125	1	1	1	2	111	131	1
16839	8	1122	114	1	1	1	3	111	138	2
16840	7	1122	125	1	1	1	1	111	136	2
16841	11	1121	113	1	1	3	4	111	122	2
16842	9	1132	114	1	1	1	5	111	137	1
16843	12	1121	112	1	1	1	5	111	136	2
16844	9	1122	114	1	1	1	2	111	135	2
16845	7	1122	114	1	1	3	3	111	132	2
16846	8	1122	113	1	1	1	2	111	134	2
16847	11	1122	114	1	1	1	5	120	135	2
16848	10	1122	114	1	1	1	2	111	131	2
16849	5	1210	111	1	1	1	2	111	131	1
16850	14	1121	112	1	1	1	1	111	131	2
16851	8	1122	114	1	1	1	3	111	134	2
16852	7	1122	113	1	1	1	3	111	131	2
16853	8	1122	114	1	1	1	5	111	137	2
16854	15	1210	111	1	1	1	1	111	139	3
16855	5	1110	113	1	1	1	3	112	135	1
16856	12	1121	112	1	1	1	3	111	122	2
16857	11	1140	112	1	1	1	1	111	122	4
16858	11	1122	114	1	1	1	5	111	135	2
16859	8	1121	112	1	1	1	4	111	135	2
16860	6	1121	112	1	1	1	5	111	137	2
16861	9	1122	114	1	1	1	3	111	135	2
16862	10	1122	113	1	1	1	3	111	124	2
16863	4	1110	114	1	1	1	2	112	131	1
16864	11	1122	114	1	1	1	3	111	131	2
16865	9	1122	114	1	1	1	3	111	133	2
16866	12	1121	112	1	1	1	2	111	137	2
16867	11	1121	112	1	1	1	5	120	135	2
16868	4	1110	125	1	1	1	2	112	131	1
16869	5	1131	112	1	1	1	3	111	138	1
16870	10	1122	114	1	1	1	2	111	132	2
16871	9	1121	112	1	1	1	5	111	137	2
16872	4	1110	113	1	1	1	3	111	131	1
16873	6	1121	112	1	1	1	3	111	133	2
16874	8	1131	112	1	1	1	3	111	124	1
16875	11	1210	111	1	1	1	3	111	122	4
16876	5	1110	114	1	1	1	3	111	139	1
16877	12	1121	112	1	1	1	3	111	122	2
16878	7	1210	111	2	1	1	2	111	135	2
16879	8	1122	113	1	1	1	5	111	138	2
16880	8	1122	125	1	1	1	5	111	137	2
16881	8	1132	114	1	1	1	5	111	136	1
16882	12	1121	112	1	1	1	3	111	136	2
16883	6	1131	112	1	1	1	3	111	131	1
16884	11	1131	112	1	1	1	5	111	136	4
16885	6	1110	113	1	1	1	2	111	131	1
16886	8	1210	111	1	1	1	5	111	134	1
16887	12	1121	112	1	1	1	5	111	137	2
16888	4	1110	126	1	1	1	2	112	122	1
16889	5	1121	112	1	1	1	2	111	135	2
16890	4	1110	125	1	1	1	2	111	135	1
16891	5	1110	125	1	1	3	1	112	132	1
16892	6	1210	111	1	1	1	5	111	135	1
16893	10	1122	125	1	1	1	3	111	131	2
16894	14	1121	112	1	1	1	3	111	139	2
16895	4	1110	113	1	1	1	3	112	131	1
16896	11	1121	112	1	1	1	2	111	122	2
16897	10	1210	111	1	1	1	5	111	131	1
16898	10	1122	114	1	1	1	2	111	138	2
16899	8	1140	113	1	1	1	1	111	135	4
16900	4	1110	126	1	1	1	2	111	111	1
16901	6	1131	112	1	1	1	3	111	135	1
16902	6	1140	112	1	1	1	3	111	138	1
16903	6	1110	114	1	1	1	5	111	131	1
16904	6	1131	112	1	1	1	5	111	133	1
16905	5	1110	125	1	1	1	4	112	111	1
16906	9	1132	114	1	1	1	5	120	135	1
16907	11	1121	112	1	1	1	3	111	131	2
16908	4	1110	114	1	1	1	3	111	131	1
16909	11	1140	112	1	1	1	1	111	134	4
16910	4	1110	126	1	1	1	3	112	131	1
16911	7	1122	125	1	1	1	2	111	124	2
16912	6	1122	114	1	2	2	2	111	124	2
16913	7	1122	114	1	1	1	5	111	133	2
16914	8	1132	125	1	1	1	5	111	122	1
16915	5	1110	113	1	1	1	2	111	131	1
16916	6	1131	112	1	1	1	3	120	131	1
16917	10	1140	112	1	1	1	1	111	133	4
16918	10	1122	114	1	1	1	2	111	131	2
16919	7	1122	114	1	1	1	3	111	131	2
16920	6	1121	112	2	2	2	5	111	135	2
16921	10	1121	112	1	1	1	3	111	124	2
16922	11	1122	113	1	1	1	5	120	138	2
16923	8	1131	112	1	1	1	3	111	131	4
16924	9	1122	114	1	1	1	5	111	137	2
16925	14	1121	112	1	1	1	5	111	136	2
16926	8	1122	113	1	1	1	2	120	135	2
16927	6	1110	112	1	1	1	3	112	133	1
16928	12	1220	112	1	1	1	0	111	132	1
16929	10	1122	125	1	1	1	5	111	136	2
16930	11	1122	113	1	1	1	3	111	122	2
16931	9	1210	111	1	1	1	3	111	132	4
16932	6	1210	111	1	1	1	3	111	139	1
16933	7	1122	114	1	1	1	3	111	137	2
16934	4	1110	114	1	1	1	3	112	124	1
16935	8	1122	114	1	1	1	2	111	122	2
16936	8	1131	112	1	1	1	5	111	136	4
16937	13	1121	112	1	1	1	3	120	134	2
16938	4	1110	114	1	1	1	2	112	135	1
16939	10	1122	114	1	1	1	5	111	138	2
16940	12	1121	112	1	1	1	3	111	131	2
16941	8	1122	114	1	1	1	1	111	135	2
16942	8	1122	114	1	1	1	5	111	134	2
16943	12	1210	111	1	1	1	3	111	137	4
16944	10	1140	113	1	1	3	1	111	139	4
16945	12	1121	112	1	1	1	2	111	131	2
16946	10	1131	112	1	1	1	3	111	138	4
16947	11	1122	113	1	1	1	5	111	137	2
16948	13	1122	114	1	1	1	2	111	137	2
16949	8	1122	114	1	1	1	5	111	138	2
16950	4	1110	125	1	1	1	1	111	124	1
16951	6	1140	112	1	1	3	3	111	134	1
16952	7	1122	113	1	1	1	2	111	135	2
16953	11	1110	112	1	1	1	2	111	131	1
16954	9	1122	114	1	1	1	2	111	131	2
16955	6	1110	113	1	1	1	5	111	122	1
16956	11	1121	112	1	1	1	2	111	131	2
16957	8	1122	114	1	1	1	5	111	135	2
16958	7	1122	114	1	2	1	5	111	135	2
16959	12	1121	112	1	1	1	5	111	138	2
16960	10	1122	113	1	1	1	3	111	137	2
16961	10	1122	126	1	1	1	3	120	111	2
16962	7	1121	112	1	1	1	5	111	122	2
16963	7	1122	113	2	1	1	3	111	131	2
16964	10	1210	111	1	1	1	5	111	137	4
16965	10	1122	114	1	1	1	5	111	122	2
16966	8	1132	113	1	1	1	3	111	133	1
16967	8	1131	112	1	1	1	5	111	136	1
16968	9	1122	125	1	1	1	3	111	138	2
16969	10	1122	113	1	1	2	1	111	138	2
16970	6	1210	111	1	1	1	5	111	122	1
16971	7	1121	112	1	1	1	3	111	133	2
16972	10	1210	111	1	1	1	3	111	136	4
16973	7	1210	111	1	1	1	3	111	131	1
16974	5	1110	114	1	1	1	3	111	135	1
16975	7	1122	113	2	1	1	3	111	135	2
16976	11	1122	125	1	1	1	5	111	133	2
16977	9	1122	114	1	1	1	4	111	138	2
16978	9	1122	114	1	1	1	2	111	133	2
16979	9	1122	113	1	1	1	5	111	134	2
16980	9	1121	112	1	1	1	5	111	135	2
16981	10	1122	114	1	1	1	5	111	136	2
16982	7	1131	112	1	1	3	3	111	135	4
16983	9	1122	114	1	1	1	3	120	132	2
16984	11	1122	114	1	1	1	5	120	138	2
16985	8	1122	114	1	1	1	1	111	138	2
16986	7	1122	113	1	1	1	3	111	135	2
16987	4	1110	125	1	1	1	2	112	133	1
16988	11	1210	111	1	1	1	5	111	134	4
16989	12	1121	112	1	1	1	3	111	135	2
16990	11	1122	114	1	1	1	3	111	122	2
16991	9	1122	113	1	1	1	5	111	124	2
16992	10	1122	126	1	1	1	5	111	137	2
16993	6	1121	112	1	1	1	3	111	135	2
16994	9	1122	125	1	1	1	3	111	138	2
16995	9	1122	114	1	1	1	4	111	131	2
16996	9	1122	125	1	1	2	2	111	122	2
16997	8	1122	113	1	1	1	2	111	134	2
16998	4	1110	114	1	1	1	3	111	132	1
16999	9	1122	114	1	1	1	3	111	134	2
17000	10	1122	114	1	1	1	4	111	135	2
17001	10	1140	125	1	1	1	1	111	133	4
17002	8	1122	114	1	1	1	1	111	138	2
17003	11	1140	112	1	1	3	3	111	133	4
17004	9	1122	125	1	1	1	2	111	131	2
17005	9	1132	114	1	1	1	5	111	138	1
17006	10	1121	112	1	1	1	3	111	135	2
17007	7	1121	112	1	1	1	3	111	124	2
17008	4	1110	113	1	1	1	1	112	132	1
17009	13	1121	112	1	1	1	5	111	137	2
17010	7	1110	113	1	1	1	3	111	138	1
17011	7	1122	113	1	1	1	3	111	134	2
17012	7	1122	113	1	1	1	2	111	122	2
17013	8	1122	114	1	1	1	3	111	136	2
17014	6	1131	112	1	1	1	3	111	135	1
17015	11	1210	111	1	1	1	5	111	138	1
17016	7	1121	112	1	1	1	3	111	132	2
17017	10	1140	114	1	1	1	2	111	131	4
17018	8	1131	112	1	1	1	2	111	135	4
17019	8	1131	112	1	1	1	3	111	134	3
17020	12	1121	112	1	1	1	3	111	131	2
17021	10	1122	113	1	1	1	3	111	135	2
17022	5	1131	112	1	1	1	2	111	135	1
17023	4	1110	113	1	1	3	2	111	131	1
17024	7	1131	112	1	1	1	3	111	131	1
17025	10	1121	114	1	1	1	2	111	111	2
17026	8	1122	125	1	1	1	3	111	139	2
17027	11	1122	113	1	1	1	2	111	135	2
17028	10	1121	112	1	1	1	5	111	135	2
17029	12	1121	112	1	1	1	3	111	131	2
17030	8	1131	112	1	1	1	5	111	137	1
17031	5	1110	112	1	1	1	5	111	135	1
17032	5	1110	126	1	1	1	3	112	131	1
17033	10	1122	114	1	1	1	5	111	122	2
17034	8	1122	125	1	1	1	5	111	135	2
17035	10	1122	114	1	1	1	3	111	136	2
17036	10	1121	112	1	1	1	3	120	124	2
17037	6	1110	113	1	1	1	5	111	136	1
17038	9	1122	113	1	1	1	2	111	133	2
17039	4	1110	113	1	1	1	2	112	138	1
17040	10	1140	113	1	1	1	3	111	136	4
17041	7	1122	113	1	1	1	5	111	135	2
17042	6	1131	112	1	1	1	3	111	136	1
17043	6	1121	112	1	1	1	5	111	136	2
17044	5	1121	112	1	1	1	3	120	131	2
17045	11	1121	112	1	1	1	3	111	138	2
17046	5	1110	113	1	1	1	3	112	138	1
17047	10	1122	113	1	1	1	2	111	131	2
17048	8	1140	113	1	1	1	5	111	122	4
17049	6	1131	112	1	1	1	4	111	139	1
17050	12	1121	112	1	1	1	1	111	135	2
17051	9	1210	111	1	1	1	3	111	122	1
17052	10	1122	114	1	1	1	5	111	124	2
17053	10	1140	112	1	1	1	2	111	132	4
17054	8	1122	114	1	1	1	3	111	132	2
17055	6	1132	113	1	1	1	1	111	135	4
17056	10	1122	114	1	1	1	3	111	122	2
17057	12	1121	112	1	1	1	2	120	131	2
17058	6	1210	111	1	1	3	3	111	133	1
17059	4	1110	114	1	1	1	3	112	131	1
17060	8	1122	113	1	1	3	3	111	135	2
17061	9	1122	114	1	1	1	5	111	137	2
17062	7	1122	113	1	1	1	3	111	111	2
17063	8	1122	114	1	1	1	3	111	138	2
17064	7	1122	114	1	1	1	3	120	131	2
17065	11	1140	112	1	1	1	5	111	138	4
17066	10	1122	113	1	1	1	2	111	138	2
17067	8	1131	112	1	1	1	3	111	138	1
17068	5	1110	114	1	1	1	3	111	132	1
17069	9	1122	113	1	1	1	4	111	138	2
17070	8	1122	114	1	1	2	3	111	135	2
17071	4	1110	114	1	1	1	1	112	131	1
17072	6	1210	111	1	1	1	3	111	135	1
17073	8	1122	114	1	1	1	5	111	135	2
17074	7	1131	112	1	1	1	2	111	122	4
17075	12	1121	112	1	1	1	2	111	131	2
17076	5	1210	111	1	1	1	3	111	131	1
17077	10	1122	114	1	1	2	3	120	111	2
17078	9	1122	125	1	1	1	3	111	111	2
17079	10	1122	114	1	1	1	4	111	131	2
17080	6	1131	112	1	1	1	5	111	137	1
17081	9	1122	114	1	1	1	3	111	135	2
17082	11	1122	114	1	1	1	5	111	135	2
17083	10	1122	126	1	1	1	1	111	131	2
17084	9	1122	125	1	1	1	3	120	111	2
17085	6	1110	113	1	1	1	5	111	131	1
17086	8	1122	114	1	1	1	3	111	122	2
17087	11	1121	112	1	1	1	3	111	135	2
17088	8	1122	125	1	1	1	4	111	124	2
17089	5	1110	114	1	1	1	3	111	134	1
17090	7	1210	111	1	1	1	5	111	135	4
17091	12	1122	113	1	1	1	1	111	131	2
17092	4	1110	114	1	1	1	2	112	131	1
17093	9	1122	114	1	1	1	2	111	132	2
17094	11	1121	112	1	1	1	3	111	136	2
17095	8	1122	114	1	1	1	5	111	131	2
17096	7	1140	112	1	1	1	3	111	138	1
17097	7	1121	112	1	1	1	5	111	122	2
17098	7	1122	113	1	1	3	1	111	131	2
17099	7	1122	114	1	1	1	3	111	122	2
17100	10	1122	113	1	1	1	2	111	135	2
17101	5	1131	112	1	1	1	5	111	138	1
17102	9	1122	125	2	1	1	5	111	138	2
17103	11	1210	111	1	1	1	5	111	137	2
17104	11	1210	111	1	1	1	5	111	138	1
17105	5	1110	114	1	1	1	3	111	131	1
17106	6	1110	125	1	1	1	3	120	111	1
17107	7	1210	111	1	1	1	5	111	135	1
17108	4	1110	112	1	1	1	2	112	131	1
17109	9	1122	125	1	1	1	1	111	131	2
17110	4	1110	113	1	1	1	3	111	135	1
17111	4	1110	126	1	1	1	3	112	131	1
17112	4	1110	114	1	1	1	3	111	131	1
17113	5	1210	111	1	1	1	3	111	135	1
17114	10	1122	114	1	1	1	3	111	122	2
17115	9	1122	114	1	1	1	2	111	132	2
17116	7	1122	114	1	1	1	3	111	135	2
17117	12	1121	112	1	1	1	3	111	122	2
17118	8	1122	126	1	1	1	3	111	131	2
17119	7	1122	114	1	1	1	3	111	138	2
17120	4	1110	125	1	1	1	2	112	131	1
17121	8	1131	112	2	3	3	5	111	135	1
