	index	sex	origin_cluster	degree_cluster	LSAT	UGPA	ZFYA	birth_date	major	Zcum	attempts	sander_index	region_first_FW	region_first_GL	region_first_MS	region_first_MW	region_first_Mt	region_first_NE	region_first_NG	region_first_NW	region_first_PO	region_first_SC	region_first_SE	region_first_nan	region_last_FW	region_last_GL	region_last_MS	region_last_MW	region_last_Mt	region_last_NE	region_last_NG	region_last_NW	region_last_PO	region_last_SC	region_last_SE	region_last_nan
4658	6111	2	3.0	3.0	33.0	3.3	0.11	68.75	2.333299196067387	-0.72	1.0	0.7267857142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4659	6112	1	3.0	3.0	21.0	3.2	-1.09	68.58333333333333	2.0	-1.83	3.0	0.5672619047619047	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4660	6113	1	3.0	3.0	31.5	3.2	0.54	67.41666666666667	3.0	0.85	1.0	0.6985119047619048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4661	6114	1	3.0	3.0	21.0	2.8	-1.65	69.66666666666667	2.0	-1.63	1.0	0.5291666666666667	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4662	6116	1	3.0	3.0	33.0	3.3	-0.59	69.25	3.0	-1.02	1.0	0.7267857142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4663	6117	2	3.0	3.0	30.0	3.2	0.54	69.41666666666667	1.0	0.74	1.0	0.6797619047619048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4664	6118	1	3.0	3.0	30.5	3.2	-0.52	67.5	3.0	-0.38	1.0	0.6860119047619048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4665	6119	1	3.0	3.0	25.5	2.4	-0.8	68.33333333333333	2.0	-0.64	3.0	0.5473214285714285	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4666	6121	2	3.0	3.0	31.5	3.1	-1.02	68.5	8.0	-1.18	1.0	0.6889880952380952	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4667	6122	2	3.0	3.0	35.0	2.8	2.09	66.16666666666667	1.0	2.45	1.0	0.7041666666666666	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4668	6124	1	3.0	3.0	32.0	3.0	-0.45	67.75	2.0	-1.4	3.0	0.6857142857142857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4669	6125	1	3.0	3.0	32.0	3.0	0.39	69.41666666666667	1.0	-0.77	1.0	0.6857142857142857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4670	6126	2	3.0	3.0	32.0	2.6	-0.59	44.25	3.0	-0.96	1.0	0.6476190476190475	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4671	6127	1	3.0	3.0	27.5	3.5	0.25	69.66666666666667	3.0	-0.31	1.0	0.6770833333333333	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4672	6128	2	3.0	3.0	32.0	2.7	-0.24	51.583333333333336	2.0	-0.48	1.0	0.6571428571428571	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4673	6130	1	3.0	3.0	29.0	2.5	0.55	60.5	3.0	-0.15	1.0	0.6005952380952381	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4674	6131	1	3.0	3.0	26.5	3.4	0.25	69.83333333333333	2.0	-0.76	1.0	0.6550595238095238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4675	6132	2	3.0	3.0	37.0	2.3	-0.59	67.08333333333333	2.0	-1.84	1.0	0.6815476190476191	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4676	6133	1	3.0	3.0	36.0	2.6	1.38	66.33333333333333	2.333299196067387	0.5	1.0	0.6976190476190476	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4677	6134	1	3.0	3.0	31.0	3.1	1.87	66.16666666666667	2.0	1.05	1.0	0.6827380952380953	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4678	6135	2	3.0	3.0	38.0	2.8	-0.17	69.25	2.0	-0.82	1.0	0.7416666666666667	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4679	6136	1	3.0	3.0	33.0	2.7	1.59	47.5	2.0	1.9	1.0	0.6696428571428572	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4680	6137	2	3.0	3.0	38.0	2.3	0.47	68.91666666666667	3.0	1.23	1.0	0.694047619047619	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4681	6138	2	3.0	3.0	27.0	3.4	-0.1	70.08333333333333	2.0	-0.25	1.0	0.6613095238095237	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4682	6140	2	3.0	3.0	38.0	2.8	1.45	68.0	2.333299196067387	0.48	1.0	0.7416666666666667	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4683	6141	2	3.0	3.0	39.0	2.5	-0.31	66.75	2.0	-0.38	1.0	0.7255952380952381	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4684	6143	1	3.0	3.0	34.0	3.1	0.39	68.5	2.0	1.02	1.0	0.7202380952380952	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4685	6144	2	3.0	3.0	37.0	3.0	1.59	54.916666666666664	2.0	1.67	1.0	0.7482142857142857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4686	6145	2	3.0	3.0	33.5	2.7	0.18	67.66666666666667	2.0	0.26	1.0	0.6758928571428571	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4687	6146	1	3.0	3.0	35.5	1.9	-0.73	62.25	1.0	-0.64	1.0	0.624702380952381	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4688	6147	2	3.0	3.0	34.0	3.0	0.04	69.25	3.0	-0.78	1.0	0.7107142857142857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4689	6148	2	3.0	3.0	32.0	2.5	-0.56	67.83333333333333	2.0	-0.13	1.0	0.638095238095238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4690	6150	1	3.0	3.0	34.0	2.9	-0.38	68.25	2.0	-0.49	2.0	0.7011904761904761	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4691	6151	2	3.0	3.0	31.0	2.6	1.73	67.5	3.0	1.85	1.0	0.6351190476190476	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4692	6152	1	3.0	3.0	35.0	3.3	-0.03	69.75	2.0	0.59	1.0	0.7517857142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4693	6153	1	3.0	3.0	34.0	2.9	0.33	68.33333333333333	2.333299196067387	0.59	1.0	0.7011904761904761	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4694	6155	2	3.0	3.0	34.0	3.2	1.17	69.41666666666667	2.0	0.53	1.0	0.7297619047619048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4695	6156	2	3.0	3.0	23.0	3.3	-0.1	67.08333333333333	2.0	-0.13	1.0	0.6017857142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4696	6157	2	3.0	3.0	38.0	2.1	-1.3	68.91666666666667	2.0	-1.08	1.0	0.675	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4697	6158	2	3.0	3.0	33.0	3.1	0.47	68.5	1.0	-0.12	1.0	0.7077380952380952	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4698	6159	1	3.0	3.0	24.3	2.7	1.57	55.916666666666664	2.333299196067387	1.26	1.0	0.5608928571428571	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4699	6160	1	3.0	3.0	28.0	2.2	-0.66	65.5	2.0	-0.89	1.0	0.5595238095238095	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4700	6162	1	3.0	3.0	33.0	3.6	0.89	62.0	2.0	1.57	1.0	0.7553571428571428	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4701	6163	1	3.0	3.0	39.0	2.6	0.33	68.83333333333333	2.0	-0.39	1.0	0.7351190476190477	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4702	6164	2	3.0	3.0	34.0	3.4	1.73	70.08333333333333	3.0	1.59	1.0	0.7488095238095238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4703	6165	1	3.0	3.0	36.0	3.6	1.1	69.25	1.0	0.77	1.0	0.7928571428571428	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4704	6167	1	3.0	3.0	24.0	2.4	-1.02	67.91666666666667	2.0	-1.4	3.0	0.5285714285714286	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4705	6168	1	3.0	3.0	35.0	2.8	2.02	43.5	1.0	1.87	1.0	0.7041666666666666	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4706	6169	1	3.0	3.0	37.0	2.4	1.66	67.91666666666667	4.0	1.59	1.0	0.6910714285714286	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4707	6170	2	3.0	3.0	34.0	2.5	0.25	69.41666666666667	2.0	-0.53	1.0	0.6630952380952381	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4708	6171	1	3.0	3.0	36.0	2.4	0.04	68.83333333333333	2.0	-0.46	1.0	0.6785714285714285	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4709	6172	2	3.0	3.0	37.0	2.6	0.18	68.41666666666667	2.0	0.1	1.0	0.7101190476190476	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4710	6173	1	3.0	3.0	35.0	3.3	1.52	66.91666666666667	2.0	1.24	1.0	0.7517857142857143	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4711	6174	1	3.0	3.0	32.5	3.4	1.81	69.5	2.0	2.45	1.0	0.7300595238095238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4712	6175	2	3.0	3.0	33.0	3.3	0.33	69.33333333333333	3.0	0.23	1.0	0.7267857142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4713	6176	2	3.0	3.0	24.0	3.1	-0.66	62.75	2.0	-0.46	1.0	0.5952380952380952	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4714	6177	2	3.0	3.0	35.0	3.4	2.58	59.583333333333336	1.0	2.9	1.0	0.7613095238095238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4715	6178	2	3.0	3.0	34.0	3.1	-0.1	69.5	3.0	-1.2	1.0	0.7202380952380952	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4716	6180	2	3.0	3.0	35.0	3.0	0.39	68.41666666666667	3.0	-0.53	1.0	0.7232142857142857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4717	6181	1	3.0	3.0	26.5	3.4	-0.52	70.66666666666667	1.0	-1.25	2.0	0.6550595238095238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4718	6182	2	3.0	3.0	30.0	3.2	0.75	66.16666666666667	2.0	-0.18	1.0	0.6797619047619048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4719	6183	2	3.0	3.0	34.0	2.3	-0.17	66.16666666666667	1.0	-0.5	1.0	0.644047619047619	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4720	6186	2	3.0	3.0	30.0	3.5	0.11	67.33333333333333	2.333299196067387	-0.38	1.0	0.7083333333333333	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4721	6188	1	3.0	3.0	34.0	2.7	0.39	51.916666666666664	2.0	0.23	1.0	0.6821428571428572	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4722	6190	1	3.0	3.0	31.5	3.0	-0.17	69.5	2.333299196067387	0.15	1.0	0.6794642857142857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4723	6191	1	3.0	3.0	37.0	3.7	0.96	67.33333333333333	1.0	1.12	1.0	0.8148809523809524	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4724	6192	1	3.0	3.0	32.0	3.1	1.38	69.66666666666667	1.0	1.79	1.0	0.6952380952380952	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4725	6194	2	3.0	3.0	37.0	2.9	-0.38	63.916666666666664	1.0	0.25	1.0	0.7386904761904762	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4726	6196	2	3.0	3.0	34.5	2.5	0.75	61.166666666666664	2.0	1.02	1.0	0.669345238095238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4727	6197	1	3.0	3.0	35.0	3.3	0.04	62.5	2.0	-0.3	1.0	0.7517857142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4728	6198	2	3.0	3.0	32.0	2.5	0.61	62.25	2.0	-0.1	1.0	0.638095238095238	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4729	6199	2	3.0	3.0	31.0	3.2	0.75	69.83333333333333	2.0	0.55	1.0	0.6922619047619047	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4730	6200	1	3.0	3.0	34.0	2.9	-0.87	68.08333333333333	2.0	-1.51	3.0	0.7011904761904761	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4731	6201	2	3.0	3.0	26.0	2.3	-1.58	65.41666666666667	2.0	0.07677811394287472	1.0	0.544047619047619	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4732	6202	1	3.0	3.0	34.0	3.3	-0.17	69.41666666666667	2.0	-0.08	1.0	0.7392857142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4733	6203	2	3.0	3.0	31.0	2.4	0.89	57.083333333333336	2.333299196067387	0.6	1.0	0.6160714285714286	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4734	6204	2	3.0	3.0	35.0	2.9	0.11	69.91666666666667	2.0	-0.16	1.0	0.7136904761904761	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4735	6205	2	3.0	3.0	36.0	3.0	0.33	67.16666666666667	3.0	0.03	1.0	0.7357142857142858	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4736	6206	2	3.0	3.0	35.0	2.7	-1.58	61.666666666666664	2.0	-1.15	1.0	0.6946428571428571	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4737	6207	2	3.0	3.0	32.0	2.7	0.25	68.16666666666667	3.0	-0.42	1.0	0.6571428571428571	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4738	6208	2	3.0	3.0	34.0	2.1	-0.8	69.33333333333333	3.0	-1.29	1.0	0.625	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4739	6209	2	3.0	3.0	33.0	3.0	0.47	69.66666666666667	2.0	0.28	1.0	0.6982142857142857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4740	6210	1	3.0	3.0	30.0	2.9	0.61	48.25	1.0	1.03	1.0	0.6511904761904762	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4741	6211	2	3.0	3.0	36.0	2.9	-0.03	63.583333333333336	2.0	0.42	1.0	0.7261904761904762	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4742	6212	1	3.0	3.0	30.0	3.5	1.17	69.33333333333333	2.0	1.81	1.0	0.7083333333333333	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4743	6213	1	3.0	3.0	33.0	3.3	-0.59	69.75	3.0	-0.43	1.0	0.7267857142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4744	6215	2	3.0	3.0	29.0	3.2	0.68	68.75	2.0	1.54	1.0	0.6672619047619048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4745	6216	1	3.0	3.0	37.04288077054045	3.6	-0.23	57.833333333333336	2.333299196067387	0.39	1.0	0.7715925208810548	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4746	6217	1	3.0	3.0	33.0	3.2	0.04	43.166666666666664	2.333299196067387	0.37	1.0	0.7172619047619048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4747	6218	2	3.0	3.0	35.0	2.9	-0.66	95.0	1.0	-0.99	1.0	0.7136904761904761	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
4748	6219	2	3.0	3.0	33.0	2.5	-1.23	68.75	5.0	-1.5	1.0	0.6505952380952381	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4749	6220	2	3.0	3.0	35.0	3.3	0.11	67.91666666666667	2.0	0.55	1.0	0.7517857142857143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4750	6221	1	3.0	3.0	32.0	2.9	1.1	69.83333333333333	2.0	0.57	1.0	0.6761904761904762	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4751	6222	2	3.0	3.0	30.5	3.1	0.96	68.75	2.0	0.91	1.0	0.6764880952380952	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4752	6223	1	3.0	3.0	32.0	3.3	-1.58	69.41666666666667	2.0	-0.43	2.0	0.7142857142857142	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4753	6224	2	3.0	3.0	38.0	2.6	1.75	67.91666666666667	5.0	1.94	1.0	0.7226190476190476	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4754	6225	1	3.0	3.0	31.5	2.9	0.33	50.5	2.0	0.79	1.0	0.6699404761904761	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4755	6226	1	3.0	3.0	34.0	2.8	-0.31	64.58333333333333	3.0	-0.28	1.0	0.6916666666666667	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4756	6227	2	3.0	3.0	32.0	2.6	0.11	66.75	1.0	0.04	1.0	0.6476190476190475	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4757	6230	2	3.0	3.0	31.5	3.5	1.1	69.5	2.0	1.07	1.0	0.7270833333333333	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4758	6234	1	3.0	3.0	32.0	3.1	2.02	68.25	2.0	1.84	1.0	0.6952380952380952	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4759	6235	2	3.0	3.0	34.0	2.5	0.89	65.91666666666667	2.333299196067387	-0.22	1.0	0.6630952380952381	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4760	6236	2	3.0	3.0	23.0	3.1	-0.87	52.75	1.0	-1.41	4.0	0.5827380952380952	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4761	6237	1	3.0	3.0	24.0	3.3	-0.73	50.916666666666664	1.0	-0.43	2.0	0.6142857142857143	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
4762	6238	1	3.0	3.0	20.0	2.5	-0.8	61.833333333333336	2.333299196067387	-1.39	3.0	0.48809523809523814	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4763	6240	2	3.0	3.0	35.5	2.7	1.17	66.33333333333333	2.0	1.06	1.0	0.7008928571428572	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4764	6241	2	3.0	3.0	36.0	2.8	0.25	69.25	3.0	-0.57	1.0	0.7166666666666666	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4765	6242	2	3.0	3.0	38.0	2.7	-0.17	95.0	2.0	-0.8	1.0	0.7321428571428572	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4766	6244	2	3.0	3.0	33.0	3.1	0.61	69.41666666666667	2.0	-0.17	1.0	0.7077380952380952	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4767	6245	2	3.0	3.0	41.0	2.9	-0.59	68.33333333333333	2.0	-0.74	1.0	0.7886904761904762	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4768	6246	1	3.0	3.0	29.0	3.4	-0.03	57.416666666666664	2.0	-0.78	1.0	0.6863095238095238	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
4769	6247	2	3.0	3.0	33.0	3.2	-0.03	65.58333333333333	3.0	-0.73	1.0	0.7172619047619048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4770	6251	2	4.0	4.0	44.0	3.6	0.46	68.83333333333333	2.0	0.34	1.0	0.8928571428571428	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4771	6252	2	4.0	4.0	45.0	3.8	-0.54	67.83333333333333	3.0	0.13	1.0	0.924404761904762	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4772	6255	1	4.0	4.0	42.0	3.5	-1.84	63.75	1.0	-1.76	1.0	0.8583333333333334	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4773	6256	2	4.0	4.0	43.0	3.1	0.03	58.333333333333336	5.0	0.13	1.0	0.8327380952380952	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4774	6257	1	4.0	4.0	45.0	3.6	0.36	68.66666666666667	1.0	0.51	1.0	0.9053571428571429	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4775	6258	2	4.0	4.0	38.0	3.6	0.57	69.0	3.0	0.2	1.0	0.8178571428571428	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4776	6259	2	4.0	4.0	39.0	2.4	-1.37	59.583333333333336	5.0	-1.03	1.0	0.7160714285714286	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4777	6260	2	4.0	4.0	38.0	3.7	0.55	68.66666666666667	2.0	0.11	1.0	0.8273809523809523	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4778	6261	1	4.0	4.0	42.0	3.9	0.5	69.41666666666667	3.0	1.1	1.0	0.8964285714285715	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4779	6262	1	4.0	4.0	41.0	3.8	1.75	68.41666666666667	1.0	1.31	1.0	0.8744047619047619	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4780	6263	2	4.0	4.0	42.0	3.7	1.9	69.08333333333333	5.0	1.65	1.0	0.8773809523809524	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4781	6264	1	4.0	4.0	40.0	3.8	0.57	61.916666666666664	3.0	0.96	1.0	0.861904761904762	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4782	6265	1	4.0	4.0	44.0	3.7	0.8	69.83333333333333	2.0	0.72	1.0	0.9023809523809523	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4783	6266	1	4.0	4.0	39.0	4.0	-1.26	69.16666666666667	1.0	-1.0	1.0	0.868452380952381	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4784	6267	2	4.0	4.0	44.0	3.5	-0.78	59.75	3.0	-0.7	1.0	0.8833333333333333	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4785	6268	1	4.0	4.0	33.0	3.5	-1.47	66.41666666666667	1.0	-1.74	1.0	0.7458333333333333	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4786	6269	1	4.0	4.0	41.0	3.8	0.42	67.75	3.0	0.01	1.0	0.8744047619047619	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4787	6272	1	4.0	4.0	32.0	3.3	-2.76	53.416666666666664	2.0	-2.56	3.0	0.7142857142857142	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4788	6273	2	4.0	4.0	41.0	3.3	-0.08	69.25	2.0	-0.6	1.0	0.8267857142857142	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
